change_id,table_name,record_id,column_name,old_value,new_value,changed_by,changed_at,action
3487,,134,price,4695.93,4899.36,2605.0,2024-12-15 15:29:54,Update
1807,employees,1042,salary,73140,77579,1050.0,2025-07-26 05:55:43,UPDATE
9764,products,1158,Price,665.2,714.54,1982.0,2024-09-14 12:36:01,UPDATE
5903,products,5209,price,662.58,713.42,,2025-12-15 10:32:13,UPDATE
4097,employees,260,salary,61365,70296,1495.0,2025-09-19 04:24:45,UPDATE
5679,employees,2052,salary,46022,49178,509.0,2024-05-05 23:54:06,UPDATE
6936,products,2756,price,2024.62,1918.41,357.0,2025-11-29 14:00:19,UPDATE
2964,products,5239,price,1983.28,1844.22,2524.0,2024-12-14 06:29:21,UPDATE
5952,products,2544,price,2444.32,2615.55,1071.0,2024-08-31 20:46:35,UPDATE
3734,employees,391,salary,40715,43295,26.0,2024-03-30 05:39:06,UPDATE
3666,products,2706,price,,3156.38,2024.0,2025-06-07 09:46:11,UPDATE
775,products,4908,PRICE,758.17,770.92,675.0,2024-03-07 05:10:59,UPDATE
2441,products,4795,price,994.54,1088.12,2413.0,2025-09-12 03:10:28,UPDATE
2027,products,146,price,1231.01,1242.41,117.0,2024-10-31 06:16:52,UPDATE
8683,products,5280,price,2851.96,2985.96,1425.0,2025-09-25 14:18:40,UPDATE
6357,products,1097,price,4135.53,4224.29,1950.0,2025-09-27 13:19:52,UPDATE
9308,employees,797,salary,42592,46944,2745.0,2025-05-16 12:49:20,UPDATE
4027,products,948,price,545.51,499.29,1907.0,2024-02-19 10:55:00,UPDATE
933,products,3252,price,4430.47,4833.13,2612.0,2025-07-16 04:10:23,UPDATE
8702,products,3711,price,304.37,308.41,46.0,2025-07-05 01:31:59,UPDATE
4306,employees,2445,salary,60941,65076,1886.0,2025-06-29 12:28:11,UPDATE
6585,products,5149,price,2289.98,2160.24,2323.0,2025-11-05 08:04:00,UPDATE
7499,products,2391,price,2123.99,2087.89,2172.0,2024-01-28 00:58:26,UPDATE
4458,products,3867,price,1360.69,1337.07,2537.0,2025-11-26 09:26:29,UPDATE
4870,products,1906,price,932.76,896.65,263.0,2026-01-27 03:47:48,UPDATE
1276,products,859,price,3790.84,3432.37,563.0,2025-02-09 22:50:47,UPDATE
190,products,2836,price,3590.51,3852.5,509.0,2024-04-01 20:53:16,UPDATE
6399,products,3822,price,2286.28,2258.57,817.0,2025-04-27 03:05:46,UPDATE
6347,products,5242,price,625.39,600.21,294.0,2024-06-01 05:09:20,UPDATE
6675,products,3336,price,1500.59,1380.17,1451.0,2024-06-05 08:24:29,UPDATE
8302,products,2196,price,825.37,777.11,2648.0,2025-08-10 02:47:43,update
2528,products,4717,price,1935.23,1742.46,601.0,2025-03-12 20:45:52,UPDATE
1744,products,4625,price,1339.69,1355.72,484.0,2024-10-04 22:51:34,UPDATE
1148,products,5775,price,3575.3,3796.68,2836.0,2024-07-09 07:28:21,Update
8274,products,1237,price,3297.58,,1365.0,2024-07-30 02:25:02,UPDATE
2020,employees,362,salary,48610,52580,926.0,2024-11-10 14:51:19,UPDATE
4940,Employees,2008,salary,54096,,1098.0,2024-11-16 15:18:05,UPDATE
8819,products,3254,price,3451.72,3316.4,1305.0,,UPDATE
1442,products,1800,price,3647.04,3315.91,1137.0,2025-10-18 08:48:01,UPDATE
7257,employees,1916,SALARY,51864,59033,21.0,2024-01-18 17:04:19,Update
4730,products,5070,price,3694.9,3639.87,,2024-06-04 03:11:33,UPDATE
9012,products,1792,price,1858.19,,893.0,2024-11-12 18:21:18,UPDATE
7243,products,2156,price,4908.74,,557.0,,UPDATE
45,products,3585,price,2112.53,2077.19,485.0,2025-03-03 05:42:28,UPDATE
9918,products,5227,price,4405.17,4065.02,1311.0,2024-06-15 11:18:17,UPDATE
606,employees,754,salary,33728,38257,1791.0,,UPDATE
354,products,2015,price,,3884.9,,2025-09-06 08:49:38,UPDATE
1586,products,4459,price,2961.68,2824.43,493.0,2024-10-03 17:23:28,UPDATE
9313,employees,947,Salary,68687,80508,1301.0,2024-07-22 09:54:09,UPDATE
6468,products,5799,price,3030.51,3290.24,2582.0,2025-07-10 08:19:59,UPDATE
1657,products,2603,price,202.42,188.97,1735.0,2026-01-09 18:30:10,UPDATE
5309,employees,2567,salary,41233,49035,1269.0,2024-06-26 20:48:28,UPDATE
3154,,2743,salary,59561,69583,1108.0,2025-01-08 19:50:17,
1832,,375,price,1421.33,1322.36,743.0,2025-12-01 15:15:02,UPDATE
5157,employees,2003,salary,71669,82925,476.0,2025-10-17 22:53:03,UPDATE
4426,products,2180,price,1676.38,1515.11,2820.0,2025-08-23 07:21:07,UPDATE
2214,employees,66,salary,32343,37493,1560.0,2024-07-02 01:46:57,UPDATE
3113,products,917,price,3315.93,3349.72,2300.0,2024-03-10 15:19:03,UPDATE
7723,products,1341,price,3023.51,3261.12,1483.0,2025-05-30 04:41:59,UPDATE
2198,products,5145,price,1634.2,1666.34,2265.0,2025-11-25 02:35:23,UPDATE
1531,products,5592,price,4405.65,4139.55,2480.0,2024-12-19 06:43:56,UPDATE
4637,products,1928,price,4566.22,4248.3,1720.0,2025-01-21 02:00:38,UPDATE
9758,products,4458,price,2567.78,2692.79,768.0,2025-02-18 09:00:04,UPDATE
7139,products,3351,price,2397.01,,1375.0,2024-08-19 08:54:49,UPDATE
7534,products,1752,,2971.17,3241.02,,2026-02-15 06:44:33,UPDATE
6741,products,3372,price,,2117.3,1204.0,2025-01-20 23:01:05,UPDATE
317,products,1426,price,2242.77,2454.52,2850.0,2025-07-19 22:11:48,UPDATE
2204,products,531,price,4525.51,4510.63,1437.0,2024-02-17 00:40:28,UPDATE
84,employees,2095,salary,30861,33065,694.0,2025-10-08 07:09:39,UPDATE
9635,employees,2870,salary,69295,78536,2654.0,2025-08-05 15:17:38,UPDATE
8608,employees,2672,salary,42160,48353,401.0,2025-01-01 21:50:35,UPDATE
3181,products,4197,price,4764.61,4430.32,2139.0,2025-12-20 22:52:24,UPDATE
1814,employees,1254,salary,35584,42201,2870.0,2024-09-20 13:54:06,UPDATE
731,products,4261,price,2988.27,2818.06,1346.0,2025-10-11 23:30:27,UPDATE
4925,employees,604,salary,54253,61785,1061.0,2026-01-01 20:32:51,UPDATE
8054,products,3867,PRICE,237.17,214.49,1597.0,,UPDATE
9125,Products,947,price,1276.05,1355.66,543.0,2025-07-24 07:12:45,UPDATE
9184,products,1432,price,257.17,250.71,1529.0,2025-12-25 20:22:18,UPDATE
2411,employees,1499,salary,44743,52845,1217.0,2026-01-07 17:18:48,Update
43,products,1123,price,1140.39,1049.23,2607.0,2024-08-12 08:41:32,update
4285,Products,2004,price,2363.0,2170.07,863.0,2025-08-12 11:58:32,UPDATE
6543,products,58,price,4121.95,3964.64,434.0,2024-05-21 05:34:27,UPDATE
6908,products,4161,price,3605.66,3957.38,1504.0,2024-12-14 09:42:26,
723,Products,2158,price,4306.89,4173.39,330.0,2025-11-29 17:34:30,UPDATE
4307,products,1759,price,4579.81,4813.93,781.0,2025-12-19 21:49:22,UPDATE
4865,employees,1113,salary,33194,36197,2038.0,2025-11-21 17:44:53,UPDATE
5837,products,4013,price,3466.83,3333.98,537.0,2025-10-07 23:28:38,UPDATE
1393,products,5615,price,3387.81,3685.39,2008.0,2025-08-02 06:41:44,UPDATE
6804,,1201,price,2131.39,2129.58,145.0,,UPDATE
4692,products,996,,2879.15,,21.0,2025-08-05 01:16:14,UPDATE
81,products,3619,price,262.07,285.42,2646.0,2024-04-06 04:36:33,UPDATE
9017,products,617,price,986.78,941.17,352.0,2024-03-12 04:55:01,UPDATE
342,products,771,price,1395.91,1267.44,286.0,2024-09-17 01:31:11,UPDATE
2882,products,5187,price,4952.8,4962.45,1382.0,2024-06-21 02:41:10,UPDATE
2169,,381,salary,57737,62543,794.0,2024-12-03 12:34:20,UPDATE
887,employees,1733,salary,79635,94630,,2024-11-21 14:41:32,UPDATE
4771,products,3165,price,2759.01,2611.43,2308.0,2025-09-12 09:52:33,UPDATE
7825,employees,2308,salary,65821,73279,800.0,2024-08-28 04:42:24,Update
5319,employees,293,salary,,64089,1539.0,2024-06-03 18:42:09,UPDATE
9765,products,2793,price,4004.12,4359.75,2296.0,2024-08-17 15:42:29,UPDATE
5121,products,1684,price,3844.32,4159.57,857.0,2024-06-20 18:11:12,UPDATE
1354,employees,2080,salary,72766,85695,655.0,2024-11-22 09:42:02,UPDATE
7092,employees,2397,salary,73913,78630,2017.0,2024-07-09 15:27:59,UPDATE
6009,products,5138,price,3680.92,,19.0,2025-09-07 14:37:54,UPDATE
3746,products,279,price,3388.25,3081.81,1348.0,2025-09-18 11:39:57,UPDATE
1504,products,2890,price,149.47,149.29,2123.0,2025-07-10 07:32:07,UPDATE
478,employees,396,salary,78255,92745,2681.0,2025-05-07 21:23:35,update
3673,employees,1106,salary,57045,64438,1765.0,2025-05-14 01:15:41,update
4172,employees,1847,salary,38976,42852,1437.0,2026-01-02 04:18:19,UPDATE
9616,employees,1550,salary,48465,55413,1189.0,,UPDATE
4453,products,2277,price,2876.07,2913.28,2728.0,2025-12-13 03:03:41,UPDATE
4268,products,5641,price,3157.87,2902.02,2652.0,2025-12-07 15:08:53,UPDATE
8658,products,2871,price,3624.71,3963.26,386.0,2025-09-11 09:46:01,UPDATE
7413,employees,431,salary,65653,75039,1342.0,2025-09-11 20:59:34,UPDATE
6591,products,2493,price,1334.14,1322.09,1644.0,2025-03-19 22:01:01,UPDATE
1643,employees,2256,salary,,59002,2108.0,2024-02-09 13:57:48,update
9993,products,5144,price,126.27,130.14,2666.0,2024-01-09 22:57:32,UPDATE
458,products,477,price,1448.41,1309.37,2341.0,2024-09-30 00:20:43,UPDATE
5173,products,4553,price,1306.86,1246.11,16.0,2024-10-13 06:42:56,UPDATE
2422,employees,438,salary,61075,71980,1664.0,2024-06-04 01:14:38,UPDATE
8249,products,4375,price,1146.32,1213.91,320.0,2024-11-20 12:31:48,UPDATE
2068,products,2408,price,4327.02,4445.66,2160.0,2024-03-12 23:06:25,UPDATE
6478,products,1699,price,623.26,644.1,1254.0,2024-10-19 19:16:07,UPDATE
2007,employees,758,salary,55466,60681,2108.0,2025-10-16 14:26:42,UPDATE
4142,products,3886,price,1529.44,1564.95,1565.0,,UPDATE
222,products,3574,price,3101.46,3276.9,173.0,2024-06-20 06:56:39,UPDATE
9826,,1974,salary,51729,60049,1672.0,2026-01-14 02:42:46,UPDATE
6499,employees,1832,salary,60755,67217,78.0,2025-06-07 03:20:22,
4257,products,4761,Price,3897.61,4098.79,2618.0,,UPDATE
8800,products,4401,price,735.83,678.89,210.0,2025-07-19 02:51:22,UPDATE
7421,Products,5302,PRICE,4068.38,,1889.0,2025-05-20 16:13:28,UPDATE
3390,Employees,2406,Salary,56775,61662,50.0,2024-07-27 11:27:49,UPDATE
959,products,1900,price,2682.88,2936.14,1491.0,2024-03-20 13:54:05,UPDATE
4868,,501,price,2212.74,2002.89,1407.0,2024-12-19 20:27:30,UPDATE
7231,employees,1080,salary,67094,70994,1781.0,2024-10-10 19:07:29,UPDATE
2513,employees,798,Salary,43459,47778,1959.0,2025-10-11 12:02:08,
4672,products,3110,price,714.25,758.48,2661.0,2025-01-12 14:17:52,UPDATE
8604,PRODUCTS,5219,price,4163.37,4569.08,1336.0,2024-07-22 16:12:12,
8491,products,4955,price,,4130.94,622.0,2024-10-05 19:10:39,UPDATE
1191,products,2260,price,2368.41,2593.73,2859.0,2025-08-25 01:03:15,UPDATE
4246,products,1065,price,4204.58,4572.5,2146.0,2025-04-06 12:00:15,Update
1495,products,334,price,655.96,708.82,2519.0,2025-02-01 21:39:52,
6043,employees,2376,salary,45120,53258,2123.0,2024-01-20 19:52:47,UPDATE
4755,products,2275,price,,1985.8,1982.0,2025-12-25 08:45:41,UPDATE
6020,products,4298,price,4898.65,4577.11,2284.0,2024-04-15 05:06:10,UPDATE
6913,products,4977,price,1945.35,1828.12,199.0,2026-01-14 08:11:17,UPDATE
3563,employees,94,salary,35664,37451,,2024-08-01 01:58:00,UPDATE
7373,employees,1334,salary,71662,84219,956.0,2024-04-27 05:30:31,UPDATE
6985,products,934,price,1333.89,,1541.0,2025-10-18 13:48:21,UPDATE
5155,products,1013,price,3016.38,3047.24,899.0,2025-11-24 17:34:34,UPDATE
8074,employees,1202,salary,49171,,743.0,2026-02-11 00:26:28,UPDATE
4427,products,2293,price,500.23,473.0,2863.0,2024-02-04 23:30:31,UPDATE
4547,products,4836,price,1689.09,1840.97,1997.0,2025-03-18 08:28:58,UPDATE
8028,employees,404,salary,69411,79639,2325.0,2024-07-27 18:48:44,UPDATE
104,products,3546,price,4368.9,4657.57,1077.0,2024-01-16 19:41:36,UPDATE
1591,products,4610,price,3797.74,3870.63,558.0,2024-12-04 02:01:14,UPDATE
4572,PRODUCTS,4217,price,2703.28,2899.73,6.0,,UPDATE
7219,products,4405,price,3157.59,3135.15,,,
6839,employees,2098,salary,56636,62345,38.0,2025-08-24 22:00:38,UPDATE
1039,products,1984,price,4637.81,5046.47,2458.0,2025-11-04 12:13:47,UPDATE
182,products,4151,price,4440.57,4209.15,1841.0,2024-11-16 23:20:07,Update
5796,products,5446,price,2116.21,2170.44,2124.0,2025-06-30 01:44:16,UPDATE
9875,products,3249,price,306.7,327.37,1243.0,2024-09-27 08:45:55,UPDATE
4627,employees,1437,salary,55548,60301,992.0,2025-04-16 02:10:59,UPDATE
7840,products,4469,price,,3741.21,2133.0,,UPDATE
3289,employees,1751,salary,61990,70706,556.0,2025-06-14 17:43:48,UPDATE
5578,products,4130,price,4676.66,5139.99,1001.0,2025-10-25 06:55:40,UPDATE
8373,employees,1573,salary,73429,81371,2181.0,2025-01-28 21:28:05,update
1981,products,1425,price,4908.2,4429.86,1656.0,2026-01-16 17:41:26,UPDATE
9406,products,2719,price,1493.94,1384.43,559.0,2024-12-19 21:22:20,UPDATE
3787,employees,1708,salary,48489,54449,364.0,2024-01-12 06:32:20,UPDATE
4241,products,2734,price,4608.42,4497.72,765.0,2025-04-22 23:03:33,UPDATE
8422,Employees,773,salary,,53101,24.0,2024-10-03 08:42:48,UPDATE
2371,products,5032,price,4603.95,4722.23,2467.0,2024-02-18 17:16:49,UPDATE
4408,employees,2602,salary,43020,49414,510.0,2024-08-13 17:02:52,
6245,products,2804,price,246.19,235.08,2621.0,2025-10-02 03:27:20,update
6695,products,3952,price,4748.46,4298.98,1691.0,2024-04-16 23:45:35,UPDATE
805,Employees,1627,,74413,85446,872.0,2026-02-08 00:33:34,UPDATE
3195,EMPLOYEES,1155,salary,62841,69795,2628.0,2024-12-14 22:07:30,UPDATE
4654,products,5238,price,4188.95,4377.49,182.0,2024-09-11 00:23:59,Update
7192,products,2320,price,1148.46,1048.89,1655.0,2026-02-11 14:20:27,UPDATE
8223,products,1349,price,2781.75,2509.51,1090.0,2024-07-11 18:56:47,UPDATE
2028,products,5413,price,975.6,994.7,1759.0,2025-12-27 02:44:09,UPDATE
9833,products,2026,price,1222.34,1318.7,494.0,2025-09-09 08:44:28,UPDATE
5197,employees,1660,salary,40448,48172,1957.0,2025-12-11 21:49:36,UPDATE
6271,Products,2469,price,4346.27,4219.67,,2025-05-13 07:00:15,UPDATE
9846,products,2903,price,750.79,770.04,2267.0,2025-03-28 11:25:26,UPDATE
3157,products,1463,price,2060.42,2039.8,1158.0,,UPDATE
4062,products,4228,price,2098.02,2110.04,1962.0,2024-04-05 23:08:48,
8745,employees,1358,salary,77769,87665,2139.0,2024-07-10 02:27:49,
5021,products,3792,,1940.16,1983.25,112.0,2026-02-15 11:19:10,UPDATE
8578,employees,635,salary,54051,64260,2577.0,2025-01-20 15:08:51,UPDATE
9809,products,1378,price,3291.4,,1814.0,2025-04-24 22:44:13,update
7766,products,3482,Price,1687.97,1719.42,2466.0,2024-09-18 16:43:56,UPDATE
4369,employees,1931,salary,38608,44424,225.0,2025-10-10 01:26:25,UPDATE
6039,products,1925,price,3051.67,3289.83,1991.0,,
7887,products,1628,price,3456.93,3337.64,2101.0,2024-06-09 02:48:38,UPDATE
1809,employees,2610,salary,47369,50131,2564.0,2024-09-24 00:01:10,UPDATE
2190,products,3314,price,3567.42,3528.21,359.0,2024-03-18 04:20:21,UPDATE
252,products,3994,price,1341.66,1325.44,759.0,2025-03-11 23:48:28,UPDATE
8252,products,4921,price,388.12,397.56,376.0,2025-03-22 03:39:02,UPDATE
4403,products,5265,price,356.25,335.29,1051.0,2024-03-19 16:50:24,UPDATE
2875,employees,2153,salary,73055,82175,894.0,2024-12-15 09:56:34,UPDATE
2782,products,3703,,3347.21,3273.98,2951.0,2024-12-05 07:05:22,UPDATE
7439,employees,1756,salary,39565,45465,666.0,2025-07-11 16:13:49,UPDATE
8006,products,3865,price,602.62,544.91,2035.0,2026-01-15 19:22:22,UPDATE
1787,products,3873,price,,213.02,344.0,2024-06-16 15:52:39,UPDATE
6703,employees,2679,salary,76115,80037,600.0,2025-10-24 04:01:11,UPDATE
2394,products,2388,price,1681.03,1704.82,531.0,2025-12-19 08:59:56,UPDATE
1929,products,5555,price,3115.15,2805.41,2004.0,2026-01-31 06:08:50,UPDATE
6339,products,3907,price,4424.34,4293.7,,2025-04-29 22:48:31,UPDATE
1865,employees,2495,salary,31485,36624,2001.0,2024-04-16 19:06:47,
7738,products,2058,price,3630.18,3762.58,140.0,2024-02-24 21:59:34,UPDATE
9688,products,5036,price,3560.43,3405.67,2245.0,2025-11-06 21:02:56,UPDATE
9745,employees,1104,SALARY,63043,71390,1870.0,2025-03-10 07:10:58,UPDATE
5967,products,2376,price,1085.07,1155.08,,2025-02-16 00:33:55,UPDATE
1334,products,2337,price,1423.34,1389.75,2841.0,2024-06-11 21:14:34,UPDATE
24,products,4798,price,1866.39,1994.02,1621.0,2024-11-25 03:13:53,UPDATE
4299,employees,2479,salary,72638,86415,2393.0,2024-02-12 12:12:14,update
582,,1066,Price,1635.12,1560.43,199.0,2024-06-12 15:44:53,UPDATE
5255,PRODUCTS,668,price,2723.58,2509.78,1580.0,2025-12-02 21:00:22,UPDATE
1697,products,5279,price,2451.48,2358.64,1154.0,2024-01-15 10:29:20,UPDATE
1465,products,2859,Price,2831.1,2801.94,2222.0,2024-04-11 18:12:14,UPDATE
9450,products,3504,price,4065.78,4283.58,1415.0,2024-07-19 16:42:26,UPDATE
8666,employees,853,salary,39848,44603,16.0,2025-09-08 22:04:41,UPDATE
1002,employees,2182,salary,79413,93681,2992.0,2025-03-13 23:44:02,UPDATE
9227,products,442,price,3088.82,3228.92,2207.0,2024-02-05 18:53:46,UPDATE
3894,products,1450,price,1219.82,1271.86,1363.0,2025-08-31 23:13:31,UPDATE
1675,products,3563,price,1772.48,1831.46,769.0,2025-05-21 13:39:37,UPDATE
8723,employees,1385,salary,,36453,1444.0,2025-05-08 22:10:41,UPDATE
2954,products,2603,PRICE,3312.44,2986.18,1617.0,2025-03-21 20:05:13,UPDATE
3616,employees,375,salary,51399,56579,1096.0,2025-04-21 12:00:30,UPDATE
3818,products,4363,price,3824.49,3969.73,1767.0,2025-12-10 13:38:53,UPDATE
7694,products,5755,price,3288.04,,1347.0,2025-04-01 11:29:11,UPDATE
3315,employees,2261,salary,78230,89106,1429.0,2024-05-06 17:27:02,UPDATE
697,employees,2846,salary,65159,71971,1585.0,2025-08-31 22:50:06,UPDATE
991,PRODUCTS,1956,price,2661.75,2596.68,,2024-07-07 03:45:32,Update
5406,products,4838,price,2424.32,2242.92,2719.0,,Update
621,products,787,price,1678.34,1544.13,1556.0,2024-12-12 19:50:00,UPDATE
2480,employees,2187,salary,33298,36231,,2025-05-26 15:00:12,UPDATE
2666,products,622,price,2294.13,2080.3,1083.0,2025-10-15 08:02:36,UPDATE
364,employees,550,salary,54323,59188,1524.0,2025-04-24 10:18:17,UPDATE
2807,employees,1368,salary,53864,,2703.0,2025-05-22 07:22:34,UPDATE
1602,employees,1057,,72462,79293,1960.0,2025-07-30 09:13:16,UPDATE
284,products,4078,price,1289.03,1312.36,1798.0,2024-02-27 08:38:23,UPDATE
2222,employees,1858,salary,60794,67900,240.0,2024-05-04 17:22:31,UPDATE
2414,products,1177,price,4358.62,3979.08,517.0,2024-12-13 00:50:21,UPDATE
4194,products,5032,price,2524.4,2527.4,2992.0,2025-04-06 16:12:42,UPDATE
4583,products,2371,price,1462.08,1443.78,1326.0,2024-11-17 15:43:45,UPDATE
6671,products,3766,price,2732.76,2577.26,1106.0,2025-04-04 14:07:57,UPDATE
4974,products,4722,Price,3221.79,3504.18,1482.0,2024-04-11 10:47:29,UPDATE
816,products,5072,price,1845.56,1991.26,1941.0,2025-06-10 17:44:22,UPDATE
7675,products,5221,price,4356.36,4055.5,2907.0,2026-01-09 10:59:07,UPDATE
2380,employees,2749,salary,59772,69174,1535.0,2025-07-02 01:07:36,UPDATE
7264,products,3440,,2060.81,2061.49,1036.0,,UPDATE
2000,employees,1011,salary,40363,47690,1230.0,2025-05-13 21:50:09,UPDATE
957,products,5371,price,1236.6,1272.96,385.0,2025-12-16 08:55:54,UPDATE
7820,products,2621,price,4463.33,4674.94,1837.0,2025-02-25 11:58:59,
6584,employees,2767,,69634,81429,1522.0,2024-06-16 04:42:17,UPDATE
8786,products,296,PRICE,,4055.24,,2025-12-03 04:23:16,
986,products,2244,price,1332.72,1321.34,500.0,2025-04-24 20:28:06,
9523,products,675,price,424.14,456.18,867.0,2024-02-09 15:50:06,UPDATE
9198,products,4748,price,3803.49,3673.25,2746.0,2025-12-03 02:52:03,UPDATE
2001,products,561,price,1718.32,1663.38,1124.0,,update
9372,products,4594,price,4369.01,3960.75,281.0,2025-05-03 06:46:52,Update
3271,products,2577,price,3794.48,4143.63,2023.0,2024-05-22 09:35:53,UPDATE
9403,PRODUCTS,3675,price,2512.0,2720.49,1613.0,2026-01-30 09:29:57,UPDATE
4326,products,5217,price,1532.52,1549.45,1627.0,2024-07-17 00:40:29,UPDATE
3485,employees,274,salary,72810,82648,466.0,2024-02-01 15:51:18,UPDATE
4726,employees,2991,salary,66995,73755,2901.0,,UPDATE
1978,products,2032,price,2322.45,2164.48,1543.0,2025-02-08 13:29:26,UPDATE
9636,employees,461,salary,69850,,2527.0,2026-02-11 19:06:44,UPDATE
7452,products,1807,price,3784.87,3455.74,474.0,2025-05-16 10:06:48,UPDATE
9751,products,721,price,2097.46,2228.98,1328.0,2025-12-25 07:11:11,UPDATE
7145,employees,140,salary,36650,43350,2544.0,2025-01-27 14:29:34,UPDATE
3903,products,4812,price,2245.19,2370.27,219.0,2024-04-13 15:28:18,UPDATE
1830,products,940,price,2552.92,2569.54,2716.0,2025-05-21 09:24:22,UPDATE
4864,,2974,salary,,42371,2155.0,2025-01-14 00:03:25,UPDATE
5756,employees,2820,salary,61264,68116,2876.0,2025-08-19 18:17:33,UPDATE
4870,products,1906,price,932.76,896.65,263.0,2026-01-27 03:47:48,UPDATE
4085,employees,2330,salary,,73888,1765.0,2026-01-30 15:54:51,UPDATE
6837,products,4520,price,1721.54,1891.88,434.0,2024-10-23 08:57:10,UPDATE
6701,products,3560,price,,4166.56,1861.0,2024-04-04 01:18:42,UPDATE
9756,products,663,price,2242.35,2332.83,,2024-04-19 14:22:32,UPDATE
1049,PRODUCTS,2353,Price,141.24,127.83,2533.0,2024-08-26 06:50:09,UPDATE
1988,employees,1170,salary,,40985,1065.0,2026-01-08 05:21:37,UPDATE
8810,products,5770,price,4157.74,4173.13,,2025-06-05 20:18:03,UPDATE
3048,employees,2922,salary,66031,76003,638.0,2025-11-09 02:08:45,UPDATE
4252,employees,1185,salary,47041,52673,1111.0,2025-09-15 07:57:59,UPDATE
6459,employees,1214,salary,49723,54335,1375.0,2025-09-24 07:58:22,UPDATE
3394,employees,2079,salary,69037,77296,762.0,2025-06-25 14:16:39,UPDATE
4711,products,705,price,3053.49,3126.48,884.0,2026-01-15 22:12:31,UPDATE
5634,products,89,price,1564.19,1410.63,2641.0,2025-04-29 19:39:26,UPDATE
4645,products,1569,price,998.86,1069.27,2503.0,2024-07-15 15:05:55,UPDATE
4683,,5451,price,518.49,470.63,1360.0,2025-06-01 00:29:42,UPDATE
6782,products,2206,price,4165.19,4337.6,2223.0,2025-11-18 23:56:28,UPDATE
9351,PRODUCTS,1799,price,4898.39,4590.06,1568.0,,UPDATE
8703,,49,price,1191.87,1112.2,1779.0,2026-02-11 13:17:19,UPDATE
9133,Products,532,price,1610.14,1596.88,1319.0,2024-05-03 19:42:57,UPDATE
8735,products,4140,price,3231.97,2918.83,1089.0,2025-08-26 06:38:02,UPDATE
